defense,target_fpr,qid,final_score,detector_calls,evaded
D2_embed_probe,0.01,72,0.06295502555135311,9,True
D2_embed_probe,0.01,1099,0.03183468151600452,9,True
D2_embed_probe,0.01,1274,0.09067346936703588,17,True
D2_embed_probe,0.01,1241,0.01782334170907079,9,True
D2_embed_probe,0.01,1107,0.09096021524543052,9,True
D2_embed_probe,0.01,985,0.04483043693850373,9,True
D2_embed_probe,0.01,70,0.007490562111689754,9,True
D2_embed_probe,0.01,1179,0.08888933471153845,9,True
D2_embed_probe,0.01,57,0.007236852962185429,9,True
D2_embed_probe,0.01,1086,0.029750419819871272,9,True
D2_embed_probe,0.01,832,0.018928016139353816,9,True
D2_embed_probe,0.01,507,0.025855417634028238,9,True
D2_embed_probe,0.01,118,0.14168636726946743,25,True
D2_embed_probe,0.01,514,0.013197409444933922,9,True
D2_embed_probe,0.01,1104,0.011350311918201662,9,True
D2_embed_probe,0.01,452,0.007546920790299253,9,True
D2_embed_probe,0.05,238,0.03556100769902269,25,True
D2_embed_probe,0.05,775,0.005070582217276585,9,True
D2_embed_probe,0.05,1137,0.009677243634186919,9,True
D2_embed_probe,0.05,715,0.021951924641536728,9,True
D2_embed_probe,0.05,993,0.01425164013539364,9,True
D2_embed_probe,0.05,1352,0.014287553080839926,9,True
D2_embed_probe,0.05,1021,0.005909713315477478,9,True
D2_embed_probe,0.05,636,0.006473171836113199,9,True
D2_embed_probe,0.05,1337,0.013571386114977376,9,True
D2_embed_probe,0.05,936,0.020137504645693857,9,True
D2_embed_probe,0.05,1336,0.004422576607048013,9,True
D2_embed_probe,0.05,882,0.09045881822989273,9,False
D2_embed_probe,0.05,1146,0.014700388295549623,9,True
D2_embed_probe,0.05,421,0.00914673875800419,9,True
D2_embed_probe,0.05,784,0.00732222313395662,9,True
D2_embed_probe,0.05,216,0.011211516925404072,9,True
D2_embed_probe,0.05,1368,0.011466739059730535,9,True
D2_embed_probe,0.05,185,0.009597075479429519,9,True
D2_embed_probe,0.05,975,0.021141471889715713,9,True
D2_embed_probe,0.05,1014,0.006872389276701377,9,True
D2_embed_probe,0.05,808,0.38801679796116706,25,False
D2_embed_probe,0.05,770,0.012011195302348392,9,True
D2_embed_probe,0.05,598,0.008179306028863102,9,True
D2_embed_probe,0.05,660,0.0406021082442813,17,True
D2_embed_probe,0.05,350,0.0391507300935082,9,True
D2_embed_probe,0.05,693,0.053756351078874234,25,True
D2_embed_probe,0.05,132,0.03599502887265922,17,True
D2_embed_probe,0.05,127,0.008750600136029843,9,True
D2_embed_probe,0.05,410,0.009634826318494652,9,True
D2_embed_probe,0.05,232,0.024355729386130443,9,True
D2_embed_probe,0.05,219,0.00927897723776116,9,True
D2_embed_probe,0.05,217,0.008304759468392212,9,True
D2_embed_probe,0.05,115,0.11783867879556367,17,False
D2_embed_probe,0.05,324,0.10799386127062145,33,False
D2_embed_probe,0.05,619,0.003825907062359865,9,True
D2_embed_probe,0.05,1199,0.02180546278793713,17,True
D2_embed_probe,0.05,1319,0.005839061764006164,9,True
D2_embed_probe,0.05,236,0.04667463882463336,25,True
D2_embed_probe,0.05,873,0.021016744770306107,9,True
D2_embed_probe,0.05,113,0.012479544923888617,9,True
D2_embed_probe,0.05,279,0.04283916951246552,9,True
D2_embed_probe,0.05,729,0.025262024861436264,9,True
D2_embed_probe,0.05,759,0.014749232711695185,9,True
D2_embed_probe,0.05,1163,0.02405252008126316,9,True
D2_embed_probe,0.05,72,0.05827782245097539,33,True
D2_embed_probe,0.05,1099,0.03183468151600452,9,True
D2_embed_probe,0.05,1274,0.02574462470591623,33,True
D2_embed_probe,0.05,1241,0.01782334170907079,9,True
D2_embed_probe,0.05,1107,0.041436449448450506,25,True
D2_embed_probe,0.05,985,0.03594528165646931,17,True
D2_embed_probe,0.05,70,0.007490562111689754,9,True
D2_embed_probe,0.05,1179,0.025089736215515832,17,True
D2_embed_probe,0.05,57,0.007236852962185429,9,True
D2_embed_probe,0.05,1086,0.029750419819871272,9,True
D2_embed_probe,0.05,832,0.018928016139353816,9,True
D2_embed_probe,0.05,507,0.025855417634028238,9,True
D2_embed_probe,0.05,118,0.14168636726946743,25,False
D2_embed_probe,0.05,514,0.013197409444933922,9,True
D2_embed_probe,0.05,1104,0.011350311918201662,9,True
D2_embed_probe,0.05,452,0.007546920790299253,9,True
D3_distilbert,0.001,238,0.0008813243475742638,9,True
D3_distilbert,0.001,775,0.0005162725574336946,9,True
D3_distilbert,0.001,1137,0.0009850083151832223,17,True
D3_distilbert,0.001,715,0.000893445685505867,17,True
D3_distilbert,0.001,993,0.0020547446329146624,25,True
D3_distilbert,0.001,1352,0.0016941032372415066,25,True
D3_distilbert,0.001,1021,0.0005953406216576695,9,True
D3_distilbert,0.001,636,0.0005223549669608474,9,True
D3_distilbert,0.001,1337,0.0011095014633610845,9,True
D3_distilbert,0.001,936,0.000682501879055053,9,True
D3_distilbert,0.001,1336,0.0013432379346340895,17,True
D3_distilbert,0.001,882,0.0010403185151517391,17,True
D3_distilbert,0.001,1146,0.0025114635936915874,25,False
D3_distilbert,0.001,421,0.0007138378568924963,17,True
D3_distilbert,0.001,784,0.0007509956485591829,9,True
D3_distilbert,0.001,216,0.0006525407079607248,17,True
D3_distilbert,0.001,1368,0.0010628869058564305,17,True
D3_distilbert,0.001,185,0.0007264874875545502,9,True
D3_distilbert,0.001,975,0.0011559006525203586,25,True
D3_distilbert,0.001,1014,0.0006474657566286623,9,True
D3_distilbert,0.001,808,0.0008135565440170467,9,True
D3_distilbert,0.001,770,0.0007350447704084218,9,True
D3_distilbert,0.001,598,0.000628784007858485,9,True
D3_distilbert,0.001,660,0.00877910852432251,33,False
D3_distilbert,0.001,350,0.0008813243475742638,9,True
D3_distilbert,0.001,693,0.001162685570307076,17,True
D3_distilbert,0.001,132,0.0007321813027374446,9,True
D3_distilbert,0.001,127,0.00075688143260777,9,True
D3_distilbert,0.001,410,0.0006512682302854955,9,True
D3_distilbert,0.001,232,0.0008575725369155407,9,True
D3_distilbert,0.001,219,0.004591683391481638,25,False
D3_distilbert,0.001,217,0.0011247574584558606,9,True
D3_distilbert,0.001,115,0.0012184162624180317,25,True
D3_distilbert,0.001,324,0.12400069832801819,25,False
D3_distilbert,0.001,619,0.0009004466701298952,25,True
D3_distilbert,0.001,1199,0.000628784007858485,9,True
D3_distilbert,0.001,1319,0.0007702931761741638,17,True
D3_distilbert,0.001,236,0.0005714300787076354,9,True
D3_distilbert,0.001,873,0.010110844857990742,25,False
D3_distilbert,0.001,113,0.0005463420529849827,9,True
D3_distilbert,0.001,279,0.0006178345065563917,9,True
D3_distilbert,0.001,729,0.0009584648068994284,9,True
D3_distilbert,0.001,759,0.0007808886002749205,9,True
D3_distilbert,0.001,1163,0.0011740823974832892,17,True
D3_distilbert,0.001,72,0.014420067891478539,25,False
D3_distilbert,0.001,1099,0.0007495314930565655,17,True
D3_distilbert,0.001,1274,0.0008659809827804565,25,True
D3_distilbert,0.001,1241,0.0010423501953482628,9,True
D3_distilbert,0.001,1107,0.0009039677097462118,17,True
D3_distilbert,0.001,985,0.0008592476369813085,9,True
D3_distilbert,0.001,70,0.0017240936867892742,33,True
D3_distilbert,0.001,1179,0.0010944521054625511,9,True
D3_distilbert,0.001,57,0.000979259260930121,17,True
D3_distilbert,0.001,1086,0.001054624211974442,25,True
D3_distilbert,0.001,832,0.000807230535428971,17,True
D3_distilbert,0.001,507,0.0006499982555396855,25,True
D3_distilbert,0.001,118,0.0015158916357904673,25,True
D3_distilbert,0.001,514,0.0008247465593740344,9,True
D3_distilbert,0.001,1104,0.0006667023408226669,17,True
D3_distilbert,0.001,452,0.0009253848693333566,9,True
D3_distilbert,0.01,238,0.0005703156930394471,33,True
D3_distilbert,0.01,775,0.0004655269149225205,41,True
D3_distilbert,0.01,1137,0.00093263597227633,33,False
D3_distilbert,0.01,715,0.000593020988162607,57,True
D3_distilbert,0.01,993,0.0020547446329146624,25,False
D3_distilbert,0.01,1352,0.0016941032372415066,25,False
D3_distilbert,0.01,1021,0.0005305765080265701,41,True
D3_distilbert,0.01,636,0.0004897656617686152,25,True
D3_distilbert,0.01,1337,0.0007451557903550565,33,True
D3_distilbert,0.01,936,0.000682501879055053,17,True
D3_distilbert,0.01,1336,0.0013432379346340895,17,False
D3_distilbert,0.01,882,0.0007480700733140111,41,True
D3_distilbert,0.01,1146,0.0025114635936915874,25,False
D3_distilbert,0.01,421,0.0006959537276998162,41,True
D3_distilbert,0.01,784,0.0005747861578129232,41,True
D3_distilbert,0.01,216,0.0006094501004554331,41,True
D3_distilbert,0.01,1368,0.0009473090176470578,33,False
D3_distilbert,0.01,185,0.00048785717808641493,49,True
D3_distilbert,0.01,975,0.0011559006525203586,33,False
D3_distilbert,0.01,1014,0.0006474657566286623,17,True
D3_distilbert,0.01,808,0.000807230535428971,25,False
D3_distilbert,0.01,770,0.0006337125669233501,33,True
D3_distilbert,0.01,598,0.0006178345065563917,33,True
D3_distilbert,0.01,660,0.00877910852432251,33,False
D3_distilbert,0.01,350,0.0005223549669608474,49,True
D3_distilbert,0.01,693,0.001162685570307076,25,False
D3_distilbert,0.01,132,0.0007321813027374446,17,True
D3_distilbert,0.01,127,0.00075688143260777,17,True
D3_distilbert,0.01,410,0.0006512682302854955,17,True
D3_distilbert,0.01,232,0.0007307537016458809,41,True
D3_distilbert,0.01,219,0.004591683391481638,25,False
D3_distilbert,0.01,217,0.0005826939013786614,25,True
D3_distilbert,0.01,115,0.0012184162624180317,25,False
D3_distilbert,0.01,324,0.12400069832801819,25,False
D3_distilbert,0.01,619,0.0007839425816200674,49,True
D3_distilbert,0.01,1199,0.0004442183708306402,33,True
D3_distilbert,0.01,1319,0.0007702931761741638,25,True
D3_distilbert,0.01,236,0.0005316133028827608,33,True
D3_distilbert,0.01,873,0.010110844857990742,25,False
D3_distilbert,0.01,113,0.0005463420529849827,17,True
D3_distilbert,0.01,279,0.0005725465598516166,33,True
D3_distilbert,0.01,729,0.0009584648068994284,17,False
D3_distilbert,0.01,759,0.0005132578662596643,41,True
D3_distilbert,0.01,1163,0.0011740823974832892,25,False
D3_distilbert,0.01,72,0.014420067891478539,25,False
D3_distilbert,0.01,1099,0.0005033356137573719,49,True
D3_distilbert,0.01,1274,0.0005484791472554207,49,True
D3_distilbert,0.01,1241,0.0005112579092383385,41,True
D3_distilbert,0.01,1107,0.000593020988162607,81,True
D3_distilbert,0.01,985,0.0005517006502486765,41,True
D3_distilbert,0.01,70,0.0017240936867892742,33,False
D3_distilbert,0.01,1179,0.0005326520767994225,33,True
D3_distilbert,0.01,57,0.0005254230927675962,65,True
D3_distilbert,0.01,1086,0.0005285091465339065,57,True
D3_distilbert,0.01,832,0.000563675130251795,41,True
D3_distilbert,0.01,507,0.0006499982555396855,33,True
D3_distilbert,0.01,118,0.0015158916357904673,25,False
D3_distilbert,0.01,514,0.0005431519821286201,41,True
D3_distilbert,0.01,1104,0.0006667023408226669,25,True
D3_distilbert,0.01,452,0.0005295418086461723,33,True
D3_distilbert,0.05,238,0.0005703156930394471,33,True
D3_distilbert,0.05,775,0.0004655269149225205,41,True
D3_distilbert,0.05,1137,0.00093263597227633,33,False
D3_distilbert,0.05,715,0.000593020988162607,57,True
D3_distilbert,0.05,993,0.0020547446329146624,25,False
D3_distilbert,0.05,1352,0.0016941032372415066,25,False
D3_distilbert,0.05,1021,0.0005305765080265701,41,True
D3_distilbert,0.05,636,0.0004897656617686152,25,True
D3_distilbert,0.05,1337,0.0007451557903550565,33,False
D3_distilbert,0.05,936,0.000682501879055053,17,False
D3_distilbert,0.05,1336,0.0013432379346340895,17,False
D3_distilbert,0.05,882,0.0007480700733140111,41,False
D3_distilbert,0.05,1146,0.0025114635936915874,25,False
D3_distilbert,0.05,421,0.0006959537276998162,41,False
D3_distilbert,0.05,784,0.0005747861578129232,41,True
D3_distilbert,0.05,216,0.0006094501004554331,41,True
D3_distilbert,0.05,1368,0.0009473090176470578,33,False
D3_distilbert,0.05,185,0.00048785717808641493,49,True
D3_distilbert,0.05,975,0.0011559006525203586,33,False
D3_distilbert,0.05,1014,0.0006474657566286623,17,False
D3_distilbert,0.05,808,0.000807230535428971,25,False
D3_distilbert,0.05,770,0.0006337125669233501,33,False
D3_distilbert,0.05,598,0.0006178345065563917,33,False
D3_distilbert,0.05,660,0.00877910852432251,33,False
D3_distilbert,0.05,350,0.0005223549669608474,49,True
D3_distilbert,0.05,693,0.001162685570307076,25,False
D3_distilbert,0.05,132,0.0007321813027374446,17,False
D3_distilbert,0.05,127,0.00075688143260777,17,False
D3_distilbert,0.05,410,0.0006512682302854955,17,False
D3_distilbert,0.05,232,0.0007307537016458809,41,False
D3_distilbert,0.05,219,0.004591683391481638,25,False
D3_distilbert,0.05,217,0.0005826939013786614,25,True
D3_distilbert,0.05,115,0.0012184162624180317,25,False
D3_distilbert,0.05,324,0.12400069832801819,25,False
D3_distilbert,0.05,619,0.0007839425816200674,49,False
D3_distilbert,0.05,1199,0.0004442183708306402,33,True
D3_distilbert,0.05,1319,0.0007702931761741638,25,False
D3_distilbert,0.05,236,0.0005316133028827608,33,True
D3_distilbert,0.05,873,0.010110844857990742,25,False
D3_distilbert,0.05,113,0.0005463420529849827,17,True
D3_distilbert,0.05,279,0.0005725465598516166,33,True
D3_distilbert,0.05,729,0.0009584648068994284,17,False
D3_distilbert,0.05,759,0.0005132578662596643,41,True
D3_distilbert,0.05,1163,0.0011740823974832892,25,False
D3_distilbert,0.05,72,0.014420067891478539,25,False
D3_distilbert,0.05,1099,0.0005033356137573719,49,True
D3_distilbert,0.05,1274,0.0005484791472554207,49,True
D3_distilbert,0.05,1241,0.0005112579092383385,41,True
D3_distilbert,0.05,1107,0.000593020988162607,81,True
D3_distilbert,0.05,985,0.0005517006502486765,41,True
D3_distilbert,0.05,70,0.0017240936867892742,33,False
D3_distilbert,0.05,1179,0.0005326520767994225,33,True
D3_distilbert,0.05,57,0.0005254230927675962,65,True
D3_distilbert,0.05,1086,0.0005285091465339065,57,True
D3_distilbert,0.05,832,0.000563675130251795,41,True
D3_distilbert,0.05,507,0.0006499982555396855,33,False
D3_distilbert,0.05,118,0.0015158916357904673,25,False
D3_distilbert,0.05,514,0.0005431519821286201,41,True
D3_distilbert,0.05,1104,0.0006667023408226669,25,False
D3_distilbert,0.05,452,0.0005295418086461723,33,True
D4_guard_zeroshot,0.001,238,0.9999967813491821,49,False
D4_guard_zeroshot,0.001,775,0.0024438865948468447,49,False
D4_guard_zeroshot,0.001,1137,0.9999994039535522,25,False
D4_guard_zeroshot,0.001,715,0.9999997615814209,9,False
D4_guard_zeroshot,0.001,993,0.9999995231628418,17,False
D4_guard_zeroshot,0.001,1352,0.9999997615814209,9,False
D4_guard_zeroshot,0.001,1021,1.29059080791194e-05,33,True
D4_guard_zeroshot,0.001,636,0.9999991655349731,25,False
D4_guard_zeroshot,0.001,1337,0.9999992847442627,25,False
D4_guard_zeroshot,0.001,936,0.9999994039535522,17,False
D4_guard_zeroshot,0.001,1336,0.999985933303833,41,False
D4_guard_zeroshot,0.001,882,0.9999997615814209,9,False
D4_guard_zeroshot,0.001,1146,0.9999996423721313,17,False
D4_guard_zeroshot,0.001,421,0.9999997615814209,9,False
D4_guard_zeroshot,0.001,784,0.0013511208817362785,49,False
D4_guard_zeroshot,0.001,216,0.9995549321174622,49,False
D4_guard_zeroshot,0.001,1368,0.9999990463256836,25,False
D4_guard_zeroshot,0.001,185,2.1151001874386566e-06,49,True
D4_guard_zeroshot,0.001,975,0.9999997615814209,9,False
D4_guard_zeroshot,0.001,1014,0.9999997615814209,9,False
D4_guard_zeroshot,0.001,808,0.9999997615814209,9,False
D4_guard_zeroshot,0.001,770,9.991038041334832e-07,49,True
D4_guard_zeroshot,0.001,598,0.9998655319213867,65,False
D4_guard_zeroshot,0.001,660,0.9999997615814209,9,False
D4_guard_zeroshot,0.001,350,0.9999995231628418,25,False
D4_guard_zeroshot,0.001,693,0.9999997615814209,9,False
D4_guard_zeroshot,0.001,132,0.9999997615814209,9,False
D4_guard_zeroshot,0.001,127,0.9999997615814209,9,False
D4_guard_zeroshot,0.001,410,0.999967098236084,73,False
D4_guard_zeroshot,0.001,232,0.9999994039535522,17,False
D4_guard_zeroshot,0.001,219,0.9999990463256836,25,False
D4_guard_zeroshot,0.001,217,0.9999992847442627,17,False
D4_guard_zeroshot,0.001,115,0.9999994039535522,25,False
D4_guard_zeroshot,0.001,324,0.9999997615814209,9,False
D4_guard_zeroshot,0.001,619,0.9999997615814209,9,False
D4_guard_zeroshot,0.001,1199,0.9999984502792358,25,False
D4_guard_zeroshot,0.001,1319,0.9999996423721313,17,False
D4_guard_zeroshot,0.001,236,0.9999960660934448,33,False
D4_guard_zeroshot,0.001,873,0.9999997615814209,9,False
D4_guard_zeroshot,0.001,113,0.9995408058166504,41,False
D4_guard_zeroshot,0.001,279,0.9999990463256836,33,False
D4_guard_zeroshot,0.001,729,0.9999997615814209,9,False
D4_guard_zeroshot,0.001,759,0.9999443292617798,65,False
D4_guard_zeroshot,0.001,1163,0.9999997615814209,9,False
D4_guard_zeroshot,0.001,72,0.9999997615814209,9,False
D4_guard_zeroshot,0.001,1099,0.9999997615814209,9,False
D4_guard_zeroshot,0.001,1274,0.9999997615814209,9,False
D4_guard_zeroshot,0.001,1241,0.9999997615814209,9,False
D4_guard_zeroshot,0.001,1107,0.9999997615814209,9,False
D4_guard_zeroshot,0.001,985,0.9999986886978149,25,False
D4_guard_zeroshot,0.001,70,0.9999997615814209,9,False
D4_guard_zeroshot,0.001,1179,0.9999997615814209,9,False
D4_guard_zeroshot,0.001,57,0.9999464750289917,57,False
D4_guard_zeroshot,0.001,1086,0.9999997615814209,9,False
D4_guard_zeroshot,0.001,832,0.9999992847442627,17,False
D4_guard_zeroshot,0.001,507,0.9851861596107483,49,False
D4_guard_zeroshot,0.001,118,0.9999996423721313,17,False
D4_guard_zeroshot,0.001,514,0.999930739402771,49,False
D4_guard_zeroshot,0.001,1104,0.9999997615814209,9,False
D4_guard_zeroshot,0.001,452,0.9999997615814209,9,False
D4_guard_zeroshot,0.01,238,0.9999967813491821,49,False
D4_guard_zeroshot,0.01,775,0.0024438865948468447,49,False
D4_guard_zeroshot,0.01,1137,0.9999994039535522,25,False
D4_guard_zeroshot,0.01,715,0.9999997615814209,9,False
D4_guard_zeroshot,0.01,993,0.9999995231628418,17,False
D4_guard_zeroshot,0.01,1352,0.9999997615814209,9,False
D4_guard_zeroshot,0.01,1021,1.29059080791194e-05,33,True
D4_guard_zeroshot,0.01,636,0.9999991655349731,25,False
D4_guard_zeroshot,0.01,1337,0.9999992847442627,25,False
D4_guard_zeroshot,0.01,936,0.9999994039535522,17,False
D4_guard_zeroshot,0.01,1336,0.999985933303833,41,False
D4_guard_zeroshot,0.01,882,0.9999997615814209,9,False
D4_guard_zeroshot,0.01,1146,0.9999996423721313,17,False
D4_guard_zeroshot,0.01,421,0.9999997615814209,9,False
D4_guard_zeroshot,0.01,784,0.0013511208817362785,49,False
D4_guard_zeroshot,0.01,216,0.9995549321174622,49,False
D4_guard_zeroshot,0.01,1368,0.9999990463256836,25,False
D4_guard_zeroshot,0.01,185,2.1151001874386566e-06,49,True
D4_guard_zeroshot,0.01,975,0.9999997615814209,9,False
D4_guard_zeroshot,0.01,1014,0.9999997615814209,9,False
D4_guard_zeroshot,0.01,808,0.9999997615814209,9,False
D4_guard_zeroshot,0.01,770,9.991038041334832e-07,49,True
D4_guard_zeroshot,0.01,598,0.9998655319213867,65,False
D4_guard_zeroshot,0.01,660,0.9999997615814209,9,False
D4_guard_zeroshot,0.01,350,0.9999995231628418,25,False
D4_guard_zeroshot,0.01,693,0.9999997615814209,9,False
D4_guard_zeroshot,0.01,132,0.9999997615814209,9,False
D4_guard_zeroshot,0.01,127,0.9999997615814209,9,False
D4_guard_zeroshot,0.01,410,0.999967098236084,73,False
D4_guard_zeroshot,0.01,232,0.9999994039535522,17,False
D4_guard_zeroshot,0.01,219,0.9999990463256836,25,False
D4_guard_zeroshot,0.01,217,0.9999992847442627,17,False
D4_guard_zeroshot,0.01,115,0.9999994039535522,25,False
D4_guard_zeroshot,0.01,324,0.9999997615814209,9,False
D4_guard_zeroshot,0.01,619,0.9999997615814209,9,False
D4_guard_zeroshot,0.01,1199,0.9999984502792358,25,False
D4_guard_zeroshot,0.01,1319,0.9999996423721313,17,False
D4_guard_zeroshot,0.01,236,0.9999960660934448,33,False
D4_guard_zeroshot,0.01,873,0.9999997615814209,9,False
D4_guard_zeroshot,0.01,113,0.9995408058166504,41,False
D4_guard_zeroshot,0.01,279,0.9999990463256836,33,False
D4_guard_zeroshot,0.01,729,0.9999997615814209,9,False
D4_guard_zeroshot,0.01,759,0.9999443292617798,65,False
D4_guard_zeroshot,0.01,1163,0.9999997615814209,9,False
D4_guard_zeroshot,0.01,72,0.9999997615814209,9,False
D4_guard_zeroshot,0.01,1099,0.9999997615814209,9,False
D4_guard_zeroshot,0.01,1274,0.9999997615814209,9,False
D4_guard_zeroshot,0.01,1241,0.9999997615814209,9,False
D4_guard_zeroshot,0.01,1107,0.9999997615814209,9,False
D4_guard_zeroshot,0.01,985,0.9999986886978149,25,False
D4_guard_zeroshot,0.01,70,0.9999997615814209,9,False
D4_guard_zeroshot,0.01,1179,0.9999997615814209,9,False
D4_guard_zeroshot,0.01,57,0.9999464750289917,57,False
D4_guard_zeroshot,0.01,1086,0.9999997615814209,9,False
D4_guard_zeroshot,0.01,832,0.9999992847442627,17,False
D4_guard_zeroshot,0.01,507,0.9851861596107483,49,False
D4_guard_zeroshot,0.01,118,0.9999996423721313,17,False
D4_guard_zeroshot,0.01,514,0.999930739402771,49,False
D4_guard_zeroshot,0.01,1104,0.9999997615814209,9,False
D4_guard_zeroshot,0.01,452,0.9999997615814209,9,False
D4_guard_zeroshot,0.05,238,0.9999967813491821,49,False
D4_guard_zeroshot,0.05,775,0.0024438865948468447,49,False
D4_guard_zeroshot,0.05,1137,0.9999994039535522,25,False
D4_guard_zeroshot,0.05,715,0.9999997615814209,9,False
D4_guard_zeroshot,0.05,993,0.9999995231628418,17,False
D4_guard_zeroshot,0.05,1352,0.9999997615814209,9,False
D4_guard_zeroshot,0.05,1021,1.29059080791194e-05,33,True
D4_guard_zeroshot,0.05,636,0.9999991655349731,25,False
D4_guard_zeroshot,0.05,1337,0.9999992847442627,25,False
D4_guard_zeroshot,0.05,936,0.9999994039535522,17,False
D4_guard_zeroshot,0.05,1336,0.999985933303833,41,False
D4_guard_zeroshot,0.05,882,0.9999997615814209,9,False
D4_guard_zeroshot,0.05,1146,0.9999996423721313,17,False
D4_guard_zeroshot,0.05,421,0.9999997615814209,9,False
D4_guard_zeroshot,0.05,784,0.0013511208817362785,49,False
D4_guard_zeroshot,0.05,216,0.9995549321174622,49,False
D4_guard_zeroshot,0.05,1368,0.9999990463256836,25,False
D4_guard_zeroshot,0.05,185,2.1151001874386566e-06,49,True
D4_guard_zeroshot,0.05,975,0.9999997615814209,9,False
D4_guard_zeroshot,0.05,1014,0.9999997615814209,9,False
D4_guard_zeroshot,0.05,808,0.9999997615814209,9,False
D4_guard_zeroshot,0.05,770,9.991038041334832e-07,49,True
D4_guard_zeroshot,0.05,598,0.9998655319213867,65,False
D4_guard_zeroshot,0.05,660,0.9999997615814209,9,False
D4_guard_zeroshot,0.05,350,0.9999995231628418,25,False
D4_guard_zeroshot,0.05,693,0.9999997615814209,9,False
D4_guard_zeroshot,0.05,132,0.9999997615814209,9,False
D4_guard_zeroshot,0.05,127,0.9999997615814209,9,False
D4_guard_zeroshot,0.05,410,0.999967098236084,73,False
D4_guard_zeroshot,0.05,232,0.9999994039535522,17,False
D4_guard_zeroshot,0.05,219,0.9999990463256836,25,False
D4_guard_zeroshot,0.05,217,0.9999992847442627,17,False
D4_guard_zeroshot,0.05,115,0.9999994039535522,25,False
D4_guard_zeroshot,0.05,324,0.9999997615814209,9,False
D4_guard_zeroshot,0.05,619,0.9999997615814209,9,False
D4_guard_zeroshot,0.05,1199,0.9999984502792358,25,False
D4_guard_zeroshot,0.05,1319,0.9999996423721313,17,False
D4_guard_zeroshot,0.05,236,0.9999960660934448,33,False
D4_guard_zeroshot,0.05,873,0.9999997615814209,9,False
D4_guard_zeroshot,0.05,113,0.9995408058166504,41,False
D4_guard_zeroshot,0.05,279,0.9999990463256836,33,False
D4_guard_zeroshot,0.05,729,0.9999997615814209,9,False
D4_guard_zeroshot,0.05,759,0.9999443292617798,65,False
D4_guard_zeroshot,0.05,1163,0.9999997615814209,9,False
D4_guard_zeroshot,0.05,72,0.9999997615814209,9,False
D4_guard_zeroshot,0.05,1099,0.9999997615814209,9,False
D4_guard_zeroshot,0.05,1274,0.9999997615814209,9,False
D4_guard_zeroshot,0.05,1241,0.9999997615814209,9,False
D4_guard_zeroshot,0.05,1107,0.9999997615814209,9,False
D4_guard_zeroshot,0.05,985,0.9999986886978149,25,False
D4_guard_zeroshot,0.05,70,0.9999997615814209,9,False
D4_guard_zeroshot,0.05,1179,0.9999997615814209,9,False
D4_guard_zeroshot,0.05,57,0.9999464750289917,57,False
D4_guard_zeroshot,0.05,1086,0.9999997615814209,9,False
D4_guard_zeroshot,0.05,832,0.9999992847442627,17,False
D4_guard_zeroshot,0.05,507,0.9851861596107483,49,False
D4_guard_zeroshot,0.05,118,0.9999996423721313,17,False
D4_guard_zeroshot,0.05,514,0.999930739402771,49,False
D4_guard_zeroshot,0.05,1104,0.9999997615814209,9,False
D4_guard_zeroshot,0.05,452,0.9999997615814209,9,False
D5_perplexity,0.001,238,6.166941165924072,25,True
D5_perplexity,0.001,775,5.697856426239014,9,True
D5_perplexity,0.001,1137,5.217889308929443,9,True
D5_perplexity,0.001,715,5.89931058883667,9,True
D5_perplexity,0.001,993,5.791385173797607,9,True
D5_perplexity,0.001,1352,6.161591053009033,9,True
D5_perplexity,0.001,1021,5.5942559242248535,9,True
D5_perplexity,0.001,636,5.035294055938721,9,True
D5_perplexity,0.001,1337,6.032087326049805,9,True
D5_perplexity,0.001,936,5.925178527832031,9,True
D5_perplexity,0.001,1336,6.436587333679199,9,True
D5_perplexity,0.001,882,5.355161666870117,9,True
D5_perplexity,0.001,1146,5.116240501403809,9,True
D5_perplexity,0.001,421,5.73384428024292,9,True
D5_perplexity,0.001,784,5.090930461883545,17,True
D5_perplexity,0.001,216,5.411538124084473,41,True
D5_perplexity,0.001,1368,6.018293380737305,33,True
D5_perplexity,0.001,185,5.924298286437988,9,True
D5_perplexity,0.001,975,5.483187675476074,9,True
D5_perplexity,0.001,1014,5.524477481842041,9,True
D5_perplexity,0.001,808,6.45045804977417,33,True
D5_perplexity,0.001,770,5.591731548309326,9,True
D5_perplexity,0.001,598,5.501321315765381,9,True
D5_perplexity,0.001,660,5.30183744430542,9,True
D5_perplexity,0.001,350,5.642767429351807,9,True
D5_perplexity,0.001,693,5.7252583503723145,9,True
D5_perplexity,0.001,132,5.500508785247803,9,True
D5_perplexity,0.001,127,6.518049716949463,9,True
D5_perplexity,0.001,410,5.987757682800293,17,True
D5_perplexity,0.001,232,5.348836421966553,9,True
D5_perplexity,0.001,219,5.9517693519592285,9,True
D5_perplexity,0.001,217,5.855616569519043,9,True
D5_perplexity,0.001,115,5.532228469848633,9,True
D5_perplexity,0.001,324,6.271570205688477,25,True
D5_perplexity,0.001,619,5.83659029006958,9,True
D5_perplexity,0.001,1199,5.7424211502075195,25,True
D5_perplexity,0.001,1319,5.636999607086182,9,True
D5_perplexity,0.001,236,6.057743549346924,9,True
D5_perplexity,0.001,873,5.4794206619262695,33,True
D5_perplexity,0.001,113,5.6193318367004395,17,True
D5_perplexity,0.001,279,6.480503082275391,9,True
D5_perplexity,0.001,729,6.08931303024292,9,True
