latency_ms
174.28064346313477
192.18921661376953
420.9587574005127
216.78638458251953
207.43083953857422
211.3668918609619
209.68961715698242
205.5795192718506
255.2804946899414
254.63604927062988
253.0844211578369
307.16443061828613
255.98716735839844
247.87306785583496
241.97888374328613
295.51196098327637
190.20724296569824
376.22547149658203
215.80934524536133
582.1948051452637
444.6594715118408
294.93141174316406
352.5402545928955
425.43768882751465
184.28969383239746
449.4922161102295
344.3887233734131
217.5588607788086
395.9369659423828
283.7023735046387
216.19033813476562
375.4594326019287
462.48435974121094
376.9552707672119
249.07898902893066
418.900728225708
284.4362258911133
305.1106929779053
597.2292423248291
342.1642780303955
258.6367130279541
140.6404972076416
312.04676628112793
573.6293792724609
226.5474796295166
345.11709213256836
313.5106563568115
328.2351493835449
142.42219924926758
192.08621978759766
259.17649269104004
316.46037101745605
213.88959884643555
220.10302543640137
224.91073608398438
175.13537406921387
142.6565647125244
173.9940643310547
250.67830085754395
218.36137771606445
191.5571689605713
282.18650817871094
239.14337158203125
190.06848335266113
187.35265731811523
355.715274810791
238.9843463897705
234.53283309936523
291.40520095825195
253.48424911499023
259.54318046569824
150.91276168823242
227.34975814819336
184.75604057312012
344.67148780822754
366.84107780456543
204.0863037109375
366.3465976715088
273.2570171356201
363.5396957397461
355.47590255737305
194.67496871948242
210.33358573913574
221.76718711853027
252.63023376464844
171.04721069335938
249.26137924194336
191.33234024047852
137.4514102935791
186.70892715454102
305.76610565185547
305.0878047943115
249.281644821167
168.90358924865723
375.2293586730957
254.20308113098145
303.01713943481445
143.08881759643555
212.99433708190918
181.46157264709473
225.16775131225586
278.40352058410645
257.50279426574707
289.534330368042
319.75555419921875
211.20023727416992
435.11033058166504
256.4675807952881
283.6596965789795
190.17744064331055
433.5155487060547
334.87582206726074
427.12903022766113
381.78348541259766
498.00562858581543
478.7447452545166
298.47097396850586
418.57028007507324
178.90596389770508
280.5287837982178
241.42765998840332
231.24933242797852
343.5966968536377
284.03377532958984
255.74088096618652
312.7398490905762
255.65361976623535
267.8184509277344
138.23795318603516
255.98669052124023
288.6159420013428
261.95502281188965
224.12467002868652
312.52503395080566
211.18474006652832
204.4830322265625
209.36131477355957
291.9309139251709
272.5667953491211
259.94062423706055
426.96356773376465
389.0259265899658
137.37249374389648
205.20663261413574
297.44553565979004
396.90709114074707
257.6572895050049
145.66469192504883
260.648250579834
354.05874252319336
299.49331283569336
117.41447448730469
437.0851516723633
131.35790824890137
234.73286628723145
300.0171184539795
297.95241355895996
227.71620750427246
809.8955154418945
138.06581497192383
243.72386932373047
256.26182556152344
186.62095069885254
305.46116828918457
297.44601249694824
216.23587608337402
265.2854919433594
224.8225212097168
376.97792053222656
265.6242847442627
272.15123176574707
216.79210662841797
782.1304798126221
596.127986907959
338.9852046966553
245.92137336730957
630.2831172943115
322.6757049560547
323.3180046081543
294.98910903930664
259.81783866882324
303.4341335296631
141.10231399536133
366.1320209503174
286.679744720459
134.54270362854004
231.15825653076172
515.34104347229
353.6200523376465
276.21984481811523
541.5816307067871
132.8134536743164
509.5369815826416
285.5343818664551
419.85321044921875
319.9148178100586
182.8176975250244
300.9076118469238
158.06031227111816
226.44662857055664
186.92326545715332
254.92048263549805
228.3322811126709
225.54707527160645
255.86938858032227
220.1559543609619
183.79783630371094
146.74091339111328
105.77678680419922
286.4210605621338
256.8035125732422
248.75426292419434
259.8307132720947
283.04195404052734
212.127685546875
219.4664478302002
310.76693534851074
180.82523345947266
648.0216979980469
220.99971771240234
211.66205406188965
226.96590423583984
279.27398681640625
303.6003112792969
327.2969722747803
330.0187587738037
193.59374046325684
240.44275283813477
137.90512084960938
284.0008735656738
139.84417915344238
145.04408836364746
142.0142650604248
103.95145416259766
144.4375514984131
224.87688064575195
177.01148986816406
156.907320022583
103.7895679473877
220.03817558288574
287.4760627746582
288.21706771850586
325.7889747619629
130.9511661529541
318.2704448699951
379.871129989624
232.46431350708008
262.41230964660645
231.14395141601562
413.8214588165283
367.6118850708008
293.792724609375
258.06212425231934
653.0716419219971
210.58106422424316
379.9552917480469
240.84925651550293
206.33244514465332
300.71020126342773
551.0053634643555
460.47115325927734
270.160436630249
306.7176342010498
274.8680114746094
302.9141426086426
350.5594730377197
588.3007049560547
242.354154586792
495.9380626678467
214.86711502075195
271.12579345703125
102.5686264038086
244.19450759887695
251.02472305297852
209.9766731262207
147.89605140686035
213.93465995788574
395.7061767578125
105.60083389282227
207.47804641723633
490.6957149505615
288.2237434387207
281.3763618469238
191.30325317382812
135.84446907043457
182.77955055236816
194.594144821167
140.39897918701172
186.94400787353516
198.39119911193848
305.8009147644043
140.64812660217285
148.1647491455078
107.28836059570312
106.42600059509277
148.53239059448242
139.99533653259277
108.14023017883301
191.2531852722168
109.96365547180176
146.04640007019043
112.82682418823242
223.35100173950195
106.1086654663086
139.03260231018066
102.98824310302734
104.73990440368652
144.14429664611816
99.02453422546387
226.17101669311523
185.45889854431152
228.5749912261963
161.757230758667
189.18943405151367
